IDAudio,IDMascota,Timestamp,Frecuencia_Max (Hz),Espectrograma (path),Emoción
V3934,3934,2025-06-12 22:45:00,533,/spectrograms/V3934.png,Jugar
V3935,3935,2025-06-12 22:45:30,542,/spectrograms/V3935.png,Sed
V3936,3936,2025-06-12 22:46:00,535,/spectrograms/V3936.png,Jugar
V3937,3937,2025-06-12 22:46:30,384,/spectrograms/V3937.png,Hambre
V3938,3938,2025-06-12 22:47:00,307,/spectrograms/V3938.png,Dolor
V3939,3939,2025-06-12 22:47:30,398,/spectrograms/V3939.png,Dolor
V3940,3940,2025-06-12 22:48:00,478,/spectrograms/V3940.png,Alegría
V3941,3941,2025-06-12 22:48:30,592,/spectrograms/V3941.png,Necesita afecto
V3942,3942,2025-06-12 22:49:00,362,/spectrograms/V3942.png,Jugar
V3943,3943,2025-06-12 22:49:30,598,/spectrograms/V3943.png,Necesita afecto
V3944,3944,2025-06-12 22:50:00,346,/spectrograms/V3944.png,Dolor
V3945,3945,2025-06-12 22:50:30,534,/spectrograms/V3945.png,Dolor
V3946,3946,2025-06-12 22:51:00,337,/spectrograms/V3946.png,Jugar
V3947,3947,2025-06-12 22:51:30,380,/spectrograms/V3947.png,Hambre
V3948,3948,2025-06-12 22:52:00,451,/spectrograms/V3948.png,Sed
V3949,3949,2025-06-12 22:52:30,302,/spectrograms/V3949.png,Jugar
V3950,3950,2025-06-12 22:53:00,300,/spectrograms/V3950.png,Jugar
V3951,3951,2025-06-12 22:53:30,367,/spectrograms/V3951.png,Alegría
V3952,3952,2025-06-12 22:54:00,554,/spectrograms/V3952.png,Sed
V3953,3953,2025-06-12 22:54:30,472,/spectrograms/V3953.png,Hambre
V3954,3954,2025-06-12 22:55:00,322,/spectrograms/V3954.png,Necesita afecto
V3955,3955,2025-06-12 22:55:30,513,/spectrograms/V3955.png,Sed
V3956,3956,2025-06-12 22:56:00,494,/spectrograms/V3956.png,Hambre
V3957,3957,2025-06-12 22:56:30,530,/spectrograms/V3957.png,Jugar
V3958,3958,2025-06-12 22:57:00,444,/spectrograms/V3958.png,Jugar
V3959,3959,2025-06-12 22:57:30,430,/spectrograms/V3959.png,Jugar
V3960,3960,2025-06-12 22:58:00,350,/spectrograms/V3960.png,Jugar
V3961,3961,2025-06-12 22:58:30,305,/spectrograms/V3961.png,Jugar
V3962,3962,2025-06-12 22:59:00,533,/spectrograms/V3962.png,Sed
V3963,3963,2025-06-12 22:59:30,517,/spectrograms/V3963.png,Sed
V3964,3964,2025-06-12 23:00:00,495,/spectrograms/V3964.png,Sed
V3965,3965,2025-06-12 23:00:30,432,/spectrograms/V3965.png,Hambre
V3966,3966,2025-06-12 23:01:00,360,/spectrograms/V3966.png,Jugar
V3967,3967,2025-06-12 23:01:30,596,/spectrograms/V3967.png,Dolor
V3968,3968,2025-06-12 23:02:00,355,/spectrograms/V3968.png,Sed
V3969,3969,2025-06-12 23:02:30,402,/spectrograms/V3969.png,Dolor
V3970,3970,2025-06-12 23:03:00,404,/spectrograms/V3970.png,Alegría
V3971,3971,2025-06-12 23:03:30,555,/spectrograms/V3971.png,Necesita afecto
V3972,3972,2025-06-12 23:04:00,476,/spectrograms/V3972.png,Sed
V3973,3973,2025-06-12 23:04:30,576,/spectrograms/V3973.png,Dolor
V3974,3974,2025-06-12 23:05:00,382,/spectrograms/V3974.png,Alegría
V3975,3975,2025-06-12 23:05:30,375,/spectrograms/V3975.png,Hambre
V3976,3976,2025-06-12 23:06:00,302,/spectrograms/V3976.png,Necesita afecto
V3977,3977,2025-06-12 23:06:30,524,/spectrograms/V3977.png,Jugar
V3978,3978,2025-06-12 23:07:00,319,/spectrograms/V3978.png,Sed
V3979,3979,2025-06-12 23:07:30,337,/spectrograms/V3979.png,Sed
V3980,3980,2025-06-12 23:08:00,388,/spectrograms/V3980.png,Jugar
V3981,3981,2025-06-12 23:08:30,517,/spectrograms/V3981.png,Hambre
V3982,3982,2025-06-12 23:09:00,448,/spectrograms/V3982.png,Necesita afecto
V3983,3983,2025-06-12 23:09:30,538,/spectrograms/V3983.png,Sed
V3984,3984,2025-06-12 23:10:00,539,/spectrograms/V3984.png,Dolor
V3985,3985,2025-06-12 23:10:30,400,/spectrograms/V3985.png,Necesita afecto
V3986,3986,2025-06-12 23:11:00,455,/spectrograms/V3986.png,Alegría
V3987,3987,2025-06-12 23:11:30,389,/spectrograms/V3987.png,Sed
V3988,3988,2025-06-12 23:12:00,393,/spectrograms/V3988.png,Hambre
V3989,3989,2025-06-12 23:12:30,400,/spectrograms/V3989.png,Dolor
V3990,3990,2025-06-12 23:13:00,400,/spectrograms/V3990.png,Necesita afecto
V3991,3991,2025-06-12 23:13:30,436,/spectrograms/V3991.png,Necesita afecto
V3992,3992,2025-06-12 23:14:00,389,/spectrograms/V3992.png,Dolor
V3993,3993,2025-06-12 23:14:30,425,/spectrograms/V3993.png,Alegría
V3994,3994,2025-06-12 23:15:00,502,/spectrograms/V3994.png,Alegría
V3995,3995,2025-06-12 23:15:30,305,/spectrograms/V3995.png,Necesita afecto
V3996,3996,2025-06-12 23:16:00,554,/spectrograms/V3996.png,Jugar
V3997,3997,2025-06-12 23:16:30,581,/spectrograms/V3997.png,Dolor
V3998,3998,2025-06-12 23:17:00,365,/spectrograms/V3998.png,Sed
V3999,3999,2025-06-12 23:17:30,422,/spectrograms/V3999.png,Alegría
V4000,4000,2025-06-12 23:18:00,574,/spectrograms/V4000.png,Sed
V4001,1385,2025-06-12 23:18:30,542,/spectrograms/V4001.png,Dolor
V4002,445,2025-06-12 23:19:00,318,/spectrograms/V4002.png,Jugar
V4003,2344,2025-06-12 23:19:30,419,/spectrograms/V4003.png,Necesita afecto
V4004,2452,2025-06-12 23:20:00,425,/spectrograms/V4004.png,Alegría
V4005,2800,2025-06-12 23:20:30,539,/spectrograms/V4005.png,Necesita afecto
V4006,1962,2025-06-12 23:21:00,417,/spectrograms/V4006.png,Sed
V4007,2311,2025-06-12 23:21:30,585,/spectrograms/V4007.png,Dolor
V4008,847,2025-06-12 23:22:00,337,/spectrograms/V4008.png,Necesita afecto
V4009,2425,2025-06-12 23:22:30,488,/spectrograms/V4009.png,Alegría
V4010,585,2025-06-12 23:23:00,588,/spectrograms/V4010.png,Alegría
V4011,3140,2025-06-12 23:23:30,551,/spectrograms/V4011.png,Dolor
V4012,799,2025-06-12 23:24:00,321,/spectrograms/V4012.png,Dolor
V4013,471,2025-06-12 23:24:30,440,/spectrograms/V4013.png,Hambre
V4014,3910,2025-06-12 23:25:00,383,/spectrograms/V4014.png,Dolor
V4015,732,2025-06-12 23:25:30,458,/spectrograms/V4015.png,Jugar
V4016,972,2025-06-12 23:26:00,467,/spectrograms/V4016.png,Jugar
V4017,2095,2025-06-12 23:26:30,501,/spectrograms/V4017.png,Alegría
V4018,2995,2025-06-12 23:27:00,386,/spectrograms/V4018.png,Sed
V4019,3130,2025-06-12 23:27:30,477,/spectrograms/V4019.png,Dolor
V4020,3990,2025-06-12 23:28:00,497,/spectrograms/V4020.png,Jugar
V4021,2072,2025-06-12 23:28:30,573,/spectrograms/V4021.png,Jugar
V4022,1314,2025-06-12 23:29:00,538,/spectrograms/V4022.png,Hambre
V4023,2879,2025-06-12 23:29:30,397,/spectrograms/V4023.png,Sed
V4024,3516,2025-06-12 23:30:00,563,/spectrograms/V4024.png,Sed
V4025,2451,2025-06-12 23:30:30,331,/spectrograms/V4025.png,Dolor
V4026,1048,2025-06-12 23:31:00,406,/spectrograms/V4026.png,Hambre
V4027,1088,2025-06-12 23:31:30,513,/spectrograms/V4027.png,Sed
V4028,3839,2025-06-12 23:32:00,551,/spectrograms/V4028.png,Sed
V4029,1684,2025-06-12 23:32:30,600,/spectrograms/V4029.png,Necesita afecto
V4030,1652,2025-06-12 23:33:00,436,/spectrograms/V4030.png,Hambre
V4031,3682,2025-06-12 23:33:30,460,/spectrograms/V4031.png,Sed
V4032,1263,2025-06-12 23:34:00,422,/spectrograms/V4032.png,Necesita afecto
V4033,283,2025-06-12 23:34:30,414,/spectrograms/V4033.png,Necesita afecto
V4034,3514,2025-06-12 23:35:00,312,/spectrograms/V4034.png,Sed
V4035,3372,2025-06-12 23:35:30,384,/spectrograms/V4035.png,Dolor
V4036,2141,2025-06-12 23:36:00,451,/spectrograms/V4036.png,Necesita afecto
V4037,3649,2025-06-12 23:36:30,400,/spectrograms/V4037.png,Necesita afecto
V4038,1399,2025-06-12 23:37:00,331,/spectrograms/V4038.png,Hambre
V4039,2734,2025-06-12 23:37:30,362,/spectrograms/V4039.png,Dolor
V4040,2358,2025-06-12 23:38:00,360,/spectrograms/V4040.png,Dolor
V4041,2936,2025-06-12 23:38:30,391,/spectrograms/V4041.png,Necesita afecto
V4042,3819,2025-06-12 23:39:00,440,/spectrograms/V4042.png,Hambre
V4043,3239,2025-06-12 23:39:30,517,/spectrograms/V4043.png,Hambre
V4044,1773,2025-06-12 23:40:00,458,/spectrograms/V4044.png,Hambre
V4045,7,2025-06-12 23:40:30,573,/spectrograms/V4045.png,Hambre
V4046,3894,2025-06-12 23:41:00,500,/spectrograms/V4046.png,Alegría
V4047,3115,2025-06-12 23:41:30,494,/spectrograms/V4047.png,Sed
V4048,788,2025-06-12 23:42:00,504,/spectrograms/V4048.png,Necesita afecto
V4049,3412,2025-06-12 23:42:30,383,/spectrograms/V4049.png,Necesita afecto
V4050,3225,2025-06-12 23:43:00,511,/spectrograms/V4050.png,Necesita afecto
V4051,43,2025-06-12 23:43:30,337,/spectrograms/V4051.png,Dolor
V4052,2773,2025-06-12 23:44:00,572,/spectrograms/V4052.png,Dolor
V4053,201,2025-06-12 23:44:30,458,/spectrograms/V4053.png,Hambre
V4054,2943,2025-06-12 23:45:00,365,/spectrograms/V4054.png,Sed
V4055,2715,2025-06-12 23:45:30,408,/spectrograms/V4055.png,Dolor
V4056,3804,2025-06-12 23:46:00,322,/spectrograms/V4056.png,Jugar
V4057,1689,2025-06-12 23:46:30,538,/spectrograms/V4057.png,Necesita afecto
V4058,548,2025-06-12 23:47:00,569,/spectrograms/V4058.png,Necesita afecto
V4059,226,2025-06-12 23:47:30,389,/spectrograms/V4059.png,Alegría
V4060,3906,2025-06-12 23:48:00,362,/spectrograms/V4060.png,Alegría
V4061,633,2025-06-12 23:48:30,515,/spectrograms/V4061.png,Jugar
V4062,1545,2025-06-12 23:49:00,345,/spectrograms/V4062.png,Alegría
V4063,3411,2025-06-12 23:49:30,595,/spectrograms/V4063.png,Sed
V4064,1359,2025-06-12 23:50:00,403,/spectrograms/V4064.png,Hambre
V4065,1205,2025-06-12 23:50:30,586,/spectrograms/V4065.png,Hambre
V4066,3605,2025-06-12 23:51:00,317,/spectrograms/V4066.png,Necesita afecto
V4067,2994,2025-06-12 23:51:30,313,/spectrograms/V4067.png,Hambre
V4068,3344,2025-06-12 23:52:00,403,/spectrograms/V4068.png,Alegría
V4069,2242,2025-06-12 23:52:30,342,/spectrograms/V4069.png,Jugar
V4070,538,2025-06-12 23:53:00,424,/spectrograms/V4070.png,Sed
V4071,3869,2025-06-12 23:53:30,455,/spectrograms/V4071.png,Hambre
V4072,481,2025-06-12 23:54:00,486,/spectrograms/V4072.png,Necesita afecto
V4073,3170,2025-06-12 23:54:30,528,/spectrograms/V4073.png,Necesita afecto
V4074,430,2025-06-12 23:55:00,385,/spectrograms/V4074.png,Sed
V4075,3584,2025-06-12 23:55:30,335,/spectrograms/V4075.png,Alegría
V4076,3803,2025-06-12 23:56:00,579,/spectrograms/V4076.png,Hambre
V4077,1351,2025-06-12 23:56:30,445,/spectrograms/V4077.png,Alegría
V4078,945,2025-06-12 23:57:00,509,/spectrograms/V4078.png,Necesita afecto
V4079,2959,2025-06-12 23:57:30,331,/spectrograms/V4079.png,Jugar
V4080,3857,2025-06-12 23:58:00,397,/spectrograms/V4080.png,Hambre
V4081,1929,2025-06-12 23:58:30,350,/spectrograms/V4081.png,Jugar
V4082,1824,2025-06-12 23:59:00,413,/spectrograms/V4082.png,Sed
V4083,2626,2025-06-12 23:59:30,375,/spectrograms/V4083.png,Hambre
V4084,3899,2025-06-13 00:00:00,374,/spectrograms/V4084.png,Necesita afecto
V4085,3488,2025-06-13 00:00:30,324,/spectrograms/V4085.png,Hambre
V4086,111,2025-06-13 00:01:00,421,/spectrograms/V4086.png,Necesita afecto
V4087,212,2025-06-13 00:01:30,445,/spectrograms/V4087.png,Dolor
V4088,1707,2025-06-13 00:02:00,368,/spectrograms/V4088.png,Necesita afecto
V4089,851,2025-06-13 00:02:30,464,/spectrograms/V4089.png,Necesita afecto
V4090,2926,2025-06-13 00:03:00,501,/spectrograms/V4090.png,Sed
V4091,987,2025-06-13 00:03:30,470,/spectrograms/V4091.png,Hambre
V4092,996,2025-06-13 00:04:00,301,/spectrograms/V4092.png,Jugar
V4093,2619,2025-06-13 00:04:30,504,/spectrograms/V4093.png,Necesita afecto
V4094,3102,2025-06-13 00:05:00,443,/spectrograms/V4094.png,Hambre
V4095,3339,2025-06-13 00:05:30,429,/spectrograms/V4095.png,Necesita afecto
V4096,2000,2025-06-13 00:06:00,559,/spectrograms/V4096.png,Alegría
V4097,1911,2025-06-13 00:06:30,411,/spectrograms/V4097.png,Alegría
V4098,666,2025-06-13 00:07:00,421,/spectrograms/V4098.png,Alegría
V4099,350,2025-06-13 00:07:30,585,/spectrograms/V4099.png,Alegría
V4100,1538,2025-06-13 00:08:00,398,/spectrograms/V4100.png,Jugar
V4101,2978,2025-06-13 00:08:30,537,/spectrograms/V4101.png,Sed
V4102,2729,2025-06-13 00:09:00,551,/spectrograms/V4102.png,Necesita afecto
V4103,3286,2025-06-13 00:09:30,479,/spectrograms/V4103.png,Alegría
V4104,251,2025-06-13 00:10:00,506,/spectrograms/V4104.png,Hambre
V4105,1567,2025-06-13 00:10:30,590,/spectrograms/V4105.png,Alegría
V4106,2367,2025-06-13 00:11:00,542,/spectrograms/V4106.png,Dolor
V4107,1207,2025-06-13 00:11:30,405,/spectrograms/V4107.png,Dolor
V4108,2933,2025-06-13 00:12:00,346,/spectrograms/V4108.png,Sed
V4109,2237,2025-06-13 00:12:30,549,/spectrograms/V4109.png,Jugar
V4110,2773,2025-06-13 00:13:00,542,/spectrograms/V4110.png,Dolor
V4111,3199,2025-06-13 00:13:30,338,/spectrograms/V4111.png,Hambre
V4112,3876,2025-06-13 00:14:00,467,/spectrograms/V4112.png,Alegría
V4113,1320,2025-06-13 00:14:30,532,/spectrograms/V4113.png,Dolor
V4114,3095,2025-06-13 00:15:00,413,/spectrograms/V4114.png,Dolor
V4115,1946,2025-06-13 00:15:30,532,/spectrograms/V4115.png,Jugar
V4116,3602,2025-06-13 00:16:00,414,/spectrograms/V4116.png,Dolor
V4117,79,2025-06-13 00:16:30,458,/spectrograms/V4117.png,Alegría
V4118,546,2025-06-13 00:17:00,425,/spectrograms/V4118.png,Sed
V4119,1494,2025-06-13 00:17:30,302,/spectrograms/V4119.png,Sed
V4120,924,2025-06-13 00:18:00,366,/spectrograms/V4120.png,Sed
V4121,619,2025-06-13 00:18:30,470,/spectrograms/V4121.png,Necesita afecto
V4122,305,2025-06-13 00:19:00,460,/spectrograms/V4122.png,Alegría
V4123,3520,2025-06-13 00:19:30,309,/spectrograms/V4123.png,Dolor
V4124,2247,2025-06-13 00:20:00,533,/spectrograms/V4124.png,Dolor
V4125,3263,2025-06-13 00:20:30,368,/spectrograms/V4125.png,Dolor
V4126,3304,2025-06-13 00:21:00,331,/spectrograms/V4126.png,Jugar
V4127,1598,2025-06-13 00:21:30,500,/spectrograms/V4127.png,Hambre
V4128,2602,2025-06-13 00:22:00,549,/spectrograms/V4128.png,Alegría
V4129,1048,2025-06-13 00:22:30,361,/spectrograms/V4129.png,Sed
V4130,1699,2025-06-13 00:23:00,358,/spectrograms/V4130.png,Dolor
V4131,1485,2025-06-13 00:23:30,533,/spectrograms/V4131.png,Necesita afecto
V4132,2231,2025-06-13 00:24:00,574,/spectrograms/V4132.png,Jugar
V4133,3505,2025-06-13 00:24:30,375,/spectrograms/V4133.png,Hambre
V4134,1869,2025-06-13 00:25:00,464,/spectrograms/V4134.png,Dolor
V4135,2655,2025-06-13 00:25:30,395,/spectrograms/V4135.png,Sed
V4136,83,2025-06-13 00:26:00,436,/spectrograms/V4136.png,Alegría
V4137,93,2025-06-13 00:26:30,525,/spectrograms/V4137.png,Necesita afecto
V4138,3350,2025-06-13 00:27:00,567,/spectrograms/V4138.png,Sed
V4139,2665,2025-06-13 00:27:30,486,/spectrograms/V4139.png,Jugar
V4140,3157,2025-06-13 00:28:00,535,/spectrograms/V4140.png,Alegría
V4141,2621,2025-06-13 00:28:30,543,/spectrograms/V4141.png,Alegría
V4142,3280,2025-06-13 00:29:00,519,/spectrograms/V4142.png,Jugar
V4143,3742,2025-06-13 00:29:30,517,/spectrograms/V4143.png,Alegría
V4144,2629,2025-06-13 00:30:00,403,/spectrograms/V4144.png,Necesita afecto
V4145,3049,2025-06-13 00:30:30,394,/spectrograms/V4145.png,Necesita afecto
V4146,1468,2025-06-13 00:31:00,301,/spectrograms/V4146.png,Alegría
V4147,2025,2025-06-13 00:31:30,501,/spectrograms/V4147.png,Dolor
V4148,774,2025-06-13 00:32:00,504,/spectrograms/V4148.png,Alegría
V4149,2901,2025-06-13 00:32:30,513,/spectrograms/V4149.png,Dolor
V4150,3818,2025-06-13 00:33:00,319,/spectrograms/V4150.png,Alegría
V4151,1394,2025-06-13 00:33:30,474,/spectrograms/V4151.png,Sed
V4152,2699,2025-06-13 00:34:00,464,/spectrograms/V4152.png,Hambre
V4153,792,2025-06-13 00:34:30,478,/spectrograms/V4153.png,Necesita afecto
V4154,476,2025-06-13 00:35:00,502,/spectrograms/V4154.png,Alegría
V4155,504,2025-06-13 00:35:30,305,/spectrograms/V4155.png,Necesita afecto
V4156,1871,2025-06-13 00:36:00,487,/spectrograms/V4156.png,Jugar
V4157,231,2025-06-13 00:36:30,400,/spectrograms/V4157.png,Hambre
V4158,2926,2025-06-13 00:37:00,446,/spectrograms/V4158.png,Dolor
V4159,3432,2025-06-13 00:37:30,535,/spectrograms/V4159.png,Jugar
V4160,1587,2025-06-13 00:38:00,584,/spectrograms/V4160.png,Hambre
V4161,1775,2025-06-13 00:38:30,592,/spectrograms/V4161.png,Jugar
V4162,3091,2025-06-13 00:39:00,418,/spectrograms/V4162.png,Necesita afecto
V4163,2738,2025-06-13 00:39:30,319,/spectrograms/V4163.png,Sed
V4164,2257,2025-06-13 00:40:00,542,/spectrograms/V4164.png,Hambre
V4165,3971,2025-06-13 00:40:30,395,/spectrograms/V4165.png,Jugar
V4166,131,2025-06-13 00:41:00,404,/spectrograms/V4166.png,Dolor
V4167,743,2025-06-13 00:41:30,580,/spectrograms/V4167.png,Hambre
V4168,384,2025-06-13 00:42:00,327,/spectrograms/V4168.png,Hambre
V4169,3164,2025-06-13 00:42:30,304,/spectrograms/V4169.png,Jugar
V4170,1567,2025-06-13 00:43:00,405,/spectrograms/V4170.png,Sed
V4171,2410,2025-06-13 00:43:30,594,/spectrograms/V4171.png,Alegría
V4172,761,2025-06-13 00:44:00,519,/spectrograms/V4172.png,Dolor
V4173,1148,2025-06-13 00:44:30,314,/spectrograms/V4173.png,Dolor
V4174,3953,2025-06-13 00:45:00,372,/spectrograms/V4174.png,Jugar
V4175,943,2025-06-13 00:45:30,303,/spectrograms/V4175.png,Sed
V4176,2696,2025-06-13 00:46:00,328,/spectrograms/V4176.png,Necesita afecto
V4177,1297,2025-06-13 00:46:30,502,/spectrograms/V4177.png,Necesita afecto
V4178,2403,2025-06-13 00:47:00,519,/spectrograms/V4178.png,Alegría
V4179,2148,2025-06-13 00:47:30,592,/spectrograms/V4179.png,Alegría
V4180,2779,2025-06-13 00:48:00,342,/spectrograms/V4180.png,Jugar
V4181,1640,2025-06-13 00:48:30,528,/spectrograms/V4181.png,Sed
V4182,301,2025-06-13 00:49:00,321,/spectrograms/V4182.png,Necesita afecto
V4183,609,2025-06-13 00:49:30,402,/spectrograms/V4183.png,Dolor
V4184,1852,2025-06-13 00:50:00,382,/spectrograms/V4184.png,Sed
V4185,882,2025-06-13 00:50:30,574,/spectrograms/V4185.png,Necesita afecto
V4186,2251,2025-06-13 00:51:00,337,/spectrograms/V4186.png,Sed
V4187,3093,2025-06-13 00:51:30,441,/spectrograms/V4187.png,Jugar
V4188,1222,2025-06-13 00:52:00,512,/spectrograms/V4188.png,Necesita afecto
V4189,2160,2025-06-13 00:52:30,456,/spectrograms/V4189.png,Hambre
V4190,3221,2025-06-13 00:53:00,465,/spectrograms/V4190.png,Jugar
V4191,2429,2025-06-13 00:53:30,465,/spectrograms/V4191.png,Hambre
V4192,755,2025-06-13 00:54:00,300,/spectrograms/V4192.png,Sed
V4193,3002,2025-06-13 00:54:30,410,/spectrograms/V4193.png,Jugar
V4194,1207,2025-06-13 00:55:00,494,/spectrograms/V4194.png,Dolor
V4195,796,2025-06-13 00:55:30,582,/spectrograms/V4195.png,Jugar
V4196,2385,2025-06-13 00:56:00,586,/spectrograms/V4196.png,Jugar
V4197,3410,2025-06-13 00:56:30,502,/spectrograms/V4197.png,Jugar
V4198,1995,2025-06-13 00:57:00,327,/spectrograms/V4198.png,Jugar
V4199,3886,2025-06-13 00:57:30,385,/spectrograms/V4199.png,Alegría
V4200,1324,2025-06-13 00:58:00,419,/spectrograms/V4200.png,Hambre
V4201,3673,2025-06-13 00:58:30,457,/spectrograms/V4201.png,Jugar
V4202,222,2025-06-13 00:59:00,494,/spectrograms/V4202.png,Jugar
V4203,1012,2025-06-13 00:59:30,552,/spectrograms/V4203.png,Sed
V4204,2808,2025-06-13 01:00:00,486,/spectrograms/V4204.png,Alegría
V4205,3481,2025-06-13 01:00:30,559,/spectrograms/V4205.png,Necesita afecto
V4206,689,2025-06-13 01:01:00,566,/spectrograms/V4206.png,Sed
V4207,118,2025-06-13 01:01:30,412,/spectrograms/V4207.png,Sed
V4208,174,2025-06-13 01:02:00,471,/spectrograms/V4208.png,Alegría
V4209,1243,2025-06-13 01:02:30,431,/spectrograms/V4209.png,Alegría
V4210,3448,2025-06-13 01:03:00,386,/spectrograms/V4210.png,Alegría
V4211,3802,2025-06-13 01:03:30,327,/spectrograms/V4211.png,Sed
V4212,2367,2025-06-13 01:04:00,566,/spectrograms/V4212.png,Sed
V4213,3661,2025-06-13 01:04:30,487,/spectrograms/V4213.png,Jugar
V4214,3160,2025-06-13 01:05:00,538,/spectrograms/V4214.png,Alegría
V4215,2045,2025-06-13 01:05:30,470,/spectrograms/V4215.png,Alegría
V4216,3980,2025-06-13 01:06:00,551,/spectrograms/V4216.png,Sed
V4217,3150,2025-06-13 01:06:30,527,/spectrograms/V4217.png,Sed
V4218,441,2025-06-13 01:07:00,419,/spectrograms/V4218.png,Alegría
V4219,1225,2025-06-13 01:07:30,535,/spectrograms/V4219.png,Jugar
V4220,1600,2025-06-13 01:08:00,550,/spectrograms/V4220.png,Dolor
V4221,2463,2025-06-13 01:08:30,552,/spectrograms/V4221.png,Dolor
V4222,1028,2025-06-13 01:09:00,443,/spectrograms/V4222.png,Necesita afecto
V4223,950,2025-06-13 01:09:30,429,/spectrograms/V4223.png,Jugar
V4224,83,2025-06-13 01:10:00,560,/spectrograms/V4224.png,Sed
V4225,3777,2025-06-13 01:10:30,322,/spectrograms/V4225.png,Alegría
V4226,989,2025-06-13 01:11:00,467,/spectrograms/V4226.png,Alegría
V4227,2541,2025-06-13 01:11:30,333,/spectrograms/V4227.png,Alegría
V4228,2054,2025-06-13 01:12:00,409,/spectrograms/V4228.png,Dolor
V4229,2753,2025-06-13 01:12:30,421,/spectrograms/V4229.png,Sed
V4230,1753,2025-06-13 01:13:00,548,/spectrograms/V4230.png,Alegría
V4231,347,2025-06-13 01:13:30,472,/spectrograms/V4231.png,Alegría
V4232,534,2025-06-13 01:14:00,576,/spectrograms/V4232.png,Dolor
V4233,2705,2025-06-13 01:14:30,322,/spectrograms/V4233.png,Alegría
V4234,3003,2025-06-13 01:15:00,516,/spectrograms/V4234.png,Necesita afecto
V4235,1821,2025-06-13 01:15:30,458,/spectrograms/V4235.png,Sed
V4236,451,2025-06-13 01:16:00,593,/spectrograms/V4236.png,Hambre
V4237,3217,2025-06-13 01:16:30,402,/spectrograms/V4237.png,Necesita afecto
V4238,3074,2025-06-13 01:17:00,548,/spectrograms/V4238.png,Jugar
V4239,3360,2025-06-13 01:17:30,440,/spectrograms/V4239.png,Necesita afecto
V4240,918,2025-06-13 01:18:00,495,/spectrograms/V4240.png,Necesita afecto
V4241,3943,2025-06-13 01:18:30,579,/spectrograms/V4241.png,Dolor
V4242,3297,2025-06-13 01:19:00,443,/spectrograms/V4242.png,Jugar
V4243,954,2025-06-13 01:19:30,572,/spectrograms/V4243.png,Sed
V4244,3509,2025-06-13 01:20:00,397,/spectrograms/V4244.png,Sed
V4245,214,2025-06-13 01:20:30,398,/spectrograms/V4245.png,Necesita afecto
V4246,900,2025-06-13 01:21:00,422,/spectrograms/V4246.png,Hambre
V4247,1190,2025-06-13 01:21:30,455,/spectrograms/V4247.png,Necesita afecto
V4248,2421,2025-06-13 01:22:00,536,/spectrograms/V4248.png,Alegría
V4249,653,2025-06-13 01:22:30,470,/spectrograms/V4249.png,Dolor
V4250,3901,2025-06-13 01:23:00,551,/spectrograms/V4250.png,Alegría
V4251,2555,2025-06-13 01:23:30,581,/spectrograms/V4251.png,Jugar
V4252,983,2025-06-13 01:24:00,426,/spectrograms/V4252.png,Jugar
V4253,576,2025-06-13 01:24:30,497,/spectrograms/V4253.png,Dolor
V4254,333,2025-06-13 01:25:00,368,/spectrograms/V4254.png,Necesita afecto
V4255,212,2025-06-13 01:25:30,471,/spectrograms/V4255.png,Jugar
V4256,289,2025-06-13 01:26:00,440,/spectrograms/V4256.png,Hambre
V4257,2658,2025-06-13 01:26:30,450,/spectrograms/V4257.png,Dolor
V4258,2214,2025-06-13 01:27:00,408,/spectrograms/V4258.png,Alegría
V4259,2174,2025-06-13 01:27:30,389,/spectrograms/V4259.png,Hambre
V4260,3229,2025-06-13 01:28:00,566,/spectrograms/V4260.png,Sed
V4261,3834,2025-06-13 01:28:30,444,/spectrograms/V4261.png,Dolor
